2 - Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,638,Réunion,2010,Female,6.08,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,638,Réunion,2010,Male,5.92,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,710,South Africa,2010,Female,6.93,-,-,1,1,15-64,0,Time on unpaid work does not include time spent on community or volunteer work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,710,South Africa,2010,Female,5.98,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,710,South Africa,2010,Male,5.8,-,-,1,1,15-64,0,Time on unpaid work does not include time spent on community or volunteer work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,710,South Africa,2010,Male,5.18,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2006,Female,8.4,-,-,1,1,15+,0,0,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2006,Female,6.95,-,-,1,1,5+,0,Time on unpaid work does not include time spent on community or volunteer work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2006,Male,5.8,-,-,1,1,5+,0,Time on unpaid work does not include time spent on community or volunteer work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2006,Male,7,-,-,1,1,15+,0,0,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2014,Female,7.22,-,-,1,1,5+,0,Time on unpaid work does not include time spent on community or volunteer work,2014,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2014,Male,6.77,-,-,1,1,5+,0,Time on unpaid work does not include time spent on community or volunteer work,2014,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,32,Argentina,2005,Female,6.77,-,-,1,1,15-74,0,Time on unpaid work does not include time spent on community or volunteer work,2005,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,32,Argentina,2005,Male,6.7,-,-,1,1,15-74,0,Time on unpaid work does not include time spent on community or volunteer work,2005,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,32,Argentina,2013,Female,0,-,-,1,1,Data on paid work not collected,18+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,32,Argentina,2013,Male,0,-,-,1,1,Data on paid work not collected,18+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,76,Brazil,2009,Female,6.98,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,76,Brazil,2009,Male,6.63,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,76,Brazil,2012,Female,5.95,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,76,Brazil,2012,Male,5.45,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,152,Chile,2007,Female,6.38,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2007-2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,152,Chile,2007,Male,6.05,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2007-2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,152,Chile,2015,Female,8.47,-,-,1,1,12+,0,0,2015,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,152,Chile,2015,Male,7.22,-,-,1,1,12+,0,0,2015,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,170,Colombia,2012,Female,7.17,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,170,Colombia,2012,Male,6.88,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,188,Costa Rica,2011,Female,6.58,-,-,1,1,15+,Metropolitan area,Time on unpaid work does not include time spent on community or volunteer work,2011,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,188,Costa Rica,2011,Male,5.7,-,-,1,1,15+,Metropolitan area,Time on unpaid work does not include time spent on community or volunteer work,2011,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,218,Ecuador,2012,Female,7.07,-,-,1,1,12+,0,Time on unpaid work does not include time spent on community or volunteer work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,218,Ecuador,2012,Male,6.27,-,-,1,1,12+,0,Time on unpaid work does not include time spent on community or volunteer work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,320,Guatemala,2006,Female,9.35,-,-,1,1,15-59,0,Time on unpaid work does not include time spent on community or volunteer work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,320,Guatemala,2006,Male,8.07,-,-,1,1,15-59,0,Time on unpaid work does not include time spent on community or volunteer work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,320,Guatemala,2011,Female,8.65,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2011,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,320,Guatemala,2011,Male,7.12,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2011,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,340,Honduras,2009,Female,5.15,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,340,Honduras,2009,Male,5.45,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,484,Mexico,2009,Female,9.3,-,-,1,1,15-64,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,484,Mexico,2009,Female,9.4,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,484,Mexico,2009,Male,8.38,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,484,Mexico,2009,Male,8.83,-,-,1,1,15-64,0,Time on unpaid work does not include time spent on community or volunteer work,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,484,Mexico,2014,Female,9.95,-,-,1,1,12+,0,0,2014,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,484,Mexico,2014,Male,9.07,-,-,1,1,12+,0,0,2014,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,591,Panama,2011,Female,7.68,-,-,1,1,15+,Urban,Time on unpaid work does not include time spent on community or volunteer work,2011,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,591,Panama,2011,Male,7.27,-,-,1,1,15+,Urban,Time on unpaid work does not include time spent on community or volunteer work,2011,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,604,Peru,2010,Female,8.67,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,604,Peru,2010,Male,8.22,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,858,Uruguay,2007,Female,8.67,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,858,Uruguay,2007,Female,7.63,-,-,1,1,14+,0,0,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,858,Uruguay,2007,Male,7.27,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,858,Uruguay,2007,Male,6.85,-,-,1,1,14+,0,0,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,858,Uruguay,2013,Female,7.9,-,-,1,1,14+,0,0,2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Latin America and the Caribbean,858,Uruguay,2013,Male,6.97,-,-,1,1,14+,0,0,2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,31,Azerbaijan,2008,Female,7.83,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,31,Azerbaijan,2008,Male,6.8,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,51,Armenia,2008,Female,6.88,-,-,1,1,15-80,0,Time on unpaid work does not include time spent on community or volunteer work,2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,51,Armenia,2008,Male,5.9,-,-,1,1,15-80,0,Time on unpaid work does not include time spent on community or volunteer work,2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,398,Kazakhstan,2006,Female,9.78,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,398,Kazakhstan,2006,Male,9.07,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,398,Kazakhstan,2012,Female,6.68,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,398,Kazakhstan,2012,Male,5.73,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,2012,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2005,Female,9.22,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,2005,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2005,Male,8.22,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time,2005,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2010,Female,7.3,-,-,1,1,12+,0,0,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2010,Male,6.12,-,-,1,1,12+,0,0,2010,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2015,Female,6.13,-,-,1,1,12+,0,0,2015,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Caucasus and Central Asia,417,Kyrgyzstan,2015,Male,6.03,-,-,1,1,12+,0,0,2015,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,275,State of Palestine,2012,Female,5.48,-,-,1,1,10+,0,0,2012-2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,275,State of Palestine,2012,Male,5.07,-,-,1,1,10+,0,0,2012-2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,368,Iraq,2007,Female,6.25,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,368,Iraq,2007,Male,4.9,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,512,Oman,2007,Female,5.53,-,-,1,1,15+?,0,Time on unpaid work does not include time spent on community or volunteer work,2007-2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,512,Oman,2007,Male,5.03,-,-,1,1,15+?,0,Time on unpaid work does not include time spent on community or volunteer work,2007-2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,634,Qatar,2012,Female,5.32,-,-,1,1,15+,Citizens,Time on unpaid work does not include time spent on community or volunteer work,2012-2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,634,Qatar,2012,Female,8.78,-,-,1,1,15+,Non-citizens,Time on unpaid work does not include time spent on community or volunteer work,2012-2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,634,Qatar,2012,Male,5.65,-,-,1,1,15+,Citizens,Time on unpaid work does not include time spent on community or volunteer work,2012-2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,634,Qatar,2012,Male,8.78,-,-,1,1,15+,Non-citizens,Time on unpaid work does not include time spent on community or volunteer work,2012-2013,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,792,Turkey,2006,Female,6.42,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,792,Turkey,2006,Female,7.32,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,792,Turkey,2006,Male,5.3,-,-,1,1,20-74,0,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,792,Turkey,2006,Male,5.92,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2006,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,792,Turkey,2014,Female,6.78,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2014-2015,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Western Asia,792,Turkey,2014,Male,5.92,-,-,1,1,15+,0,Time on unpaid work does not include time spent on community or volunteer work,2014-2015,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2007,Female,6.4,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2007-2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2007,Male,5.2,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2007-2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2012,Female,6.4,-,-,1,1,Unknown age,2012-2013,0,0,-,-,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,South-eastern Asia,418,Lao People's Democratic Republic,2012,Male,5.5,-,-,1,1,Unknown age,2012-2013,0,0,-,-,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,South-eastern Asia,764,Thailand,2009,Female,7.67,-,-,1,1,10+,0,0,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,South-eastern Asia,764,Thailand,2009,Male,6.8,-,-,1,1,10+,0,0,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,156,China,2008,Female,8.28,-,-,1,1,15-74,0,Time on unpaid work does not include time spent on community or volunteer work,2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,156,China,2008,Male,7.52,-,-,1,1,15-74,0,Time on unpaid work does not include time spent on community or volunteer work,2008,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,344,China  Hong Kong Special Administrative Region,2013,Female,5.5,-,-,1,1,15+,2013,0,0,-,-,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,344,China  Hong Kong Special Administrative Region,2013,Male,4.9,-,-,1,1,15+,2013,0,0,-,-,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,410,Republic of Korea,2009,Female,6.35,-,-,1,1,10+,0,0,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,410,Republic of Korea,2009,Male,5.78,-,-,1,1,10+,0,0,2009,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,410,Republic of Korea,2014,Female,5.9,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2014,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,410,Republic of Korea,2014,Male,4.92,-,-,1,1,10+,0,Time on unpaid work does not include time spent on community or volunteer work,2014,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,496,Mongolia,2007,Female,8.85,-,-,1,1,12+,0,0,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,496,Mongolia,2007,Male,7.97,-,-,1,1,12+,0,0,2007,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,496,Mongolia,2011,Female,8.8,-,-,1,1,12+,0,0,2011,0,0,-
Average number of hours spent on paid and unpaid domestic and care work combined (total work burden)  by sex,Eastern Asia,496,Mongolia,2011,Male,8.12,-,-,1,1,12+,0,0,2011,0,0,-
