3b - Labour force participation rate for persons aged 15+  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2008,Both sexes,41.73,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2000,Female,39.59,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2000,Male,42.35,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2000,Both sexes,40.84,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2005,Female,38.97,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2005,Male,46.64,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2005,Both sexes,42.59,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2007,Female,39.71,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2007,Male,43.89,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2007,Both sexes,41.66,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2009,Female,38.77,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2009,Male,42.11,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2009,Both sexes,40.35,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2010,Female,40.21,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2010,Male,40.93,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2010,Both sexes,40.55,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2001,Female,42,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2001,Male,42.95,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2001,Both sexes,42.45,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2004,Female,38.29,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2004,Male,43.77,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2004,Both sexes,40.89,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2006,Female,38.35,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2006,Male,44.97,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2006,Both sexes,41.51,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,1995,Female,49.12,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,1995,Male,60.81,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,1995,Both sexes,55.06,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2011,Female,36.58,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2011,Male,41.4,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2011,Both sexes,38.84,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2002,Female,38.7,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2002,Male,40.92,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2002,Both sexes,39.74,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2012,Female,35.53,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2012,Male,42.81,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2012,Both sexes,38.94,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2013,Female,36.31,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2013,Male,40.77,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2013,Both sexes,38.39,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2014,Female,39.54,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2014,Male,41.2,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2014,Both sexes,40.32,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2015,Female,38.89,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2015,Male,36.81,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2015,Both sexes,37.9,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2016,Female,37.75,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2016,Male,35.72,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,196,Cyprus,2016,Both sexes,36.79,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1999,Female,40.88,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1999,Male,51,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1999,Both sexes,45.9,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2003,Female,32.85,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2003,Male,38.82,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2003,Both sexes,35.83,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2008,Female,26.12,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2008,Male,35.89,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2008,Both sexes,31.14,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2000,Female,40.18,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2000,Male,47.65,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2000,Both sexes,43.88,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2005,Female,28.89,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2005,Male,38.85,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2005,Both sexes,33.99,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2007,Female,26.87,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2007,Male,36.73,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2007,Both sexes,31.92,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2009,Female,26.1,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2009,Male,37.25,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2009,Both sexes,31.84,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2010,Female,25.26,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2010,Male,36.19,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2010,Both sexes,30.88,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1996,Female,40.73,-,-,1,1,Repository: OECD,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1996,Male,57.58,-,-,1,1,Repository: OECD,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1996,Both sexes,49.34,-,-,1,1,Repository: OECD,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1998,Female,40.25,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1998,Male,52.46,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1998,Both sexes,46.35,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2001,Female,37.55,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2001,Male,44.6,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2001,Both sexes,41.05,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2004,Female,31.26,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2004,Male,37.77,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2004,Both sexes,34.55,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2006,Female,29.16,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2006,Male,37.72,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2006,Both sexes,33.54,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1995,Female,42,-,-,1,1,Repository: OECD,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1995,Male,58.75,-,-,1,1,Repository: OECD,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1995,Both sexes,50.56,-,-,1,1,Repository: OECD,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2011,Female,24.12,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2011,Male,35.46,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2011,Both sexes,29.93,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1997,Female,38.65,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1997,Male,53.08,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,1997,Both sexes,45.88,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2002,Female,34.29,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2002,Male,42.35,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2002,Both sexes,38.32,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2012,Female,25.93,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2012,Male,36.42,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2012,Both sexes,31.3,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2013,Female,26.06,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2013,Male,36.79,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2013,Both sexes,31.55,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2014,Female,26.06,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2014,Male,38.06,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2014,Both sexes,32.2,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2015,Female,27.36,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2015,Male,37.36,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,203,Czech Republic,2015,Both sexes,32.48,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1999,Female,70.11,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1999,Male,76.74,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1999,Both sexes,73.34,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2003,Female,63.61,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2003,Male,68.09,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2003,Both sexes,65.87,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2008,Female,71.47,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2008,Male,72.82,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2008,Both sexes,72.16,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2000,Female,68.76,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2000,Male,75.17,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2000,Both sexes,71.89,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2005,Female,66.22,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2005,Male,70,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2005,Both sexes,68.14,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2007,Female,69.14,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2007,Male,72.02,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2007,Both sexes,70.61,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2009,Female,70.05,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2009,Male,71.73,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2009,Both sexes,70.91,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2010,Female,67.42,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2010,Male,67.57,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2010,Both sexes,67.5,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1996,Female,70.77,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1996,Male,76.61,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1996,Both sexes,73.76,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1998,Female,71.58,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1998,Male,71.53,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1998,Both sexes,71.56,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2001,Female,65.02,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2001,Male,69.35,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2001,Both sexes,67.21,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2004,Female,63.91,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2004,Male,68.97,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2004,Both sexes,66.43,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2006,Female,69.31,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2006,Male,70.54,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2006,Both sexes,69.94,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1995,Female,69.44,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1995,Male,76.99,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1995,Both sexes,73.21,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2011,Female,67.08,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2011,Male,67.1,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2011,Both sexes,67.09,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1997,Female,70.41,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1997,Male,77.66,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,1997,Both sexes,74.24,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2002,Female,67.04,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2002,Male,70.58,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2002,Both sexes,68.82,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2012,Female,64.02,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2012,Male,64.09,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2012,Both sexes,64.05,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2013,Female,62.42,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2013,Male,61.05,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2013,Both sexes,61.72,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2014,Female,61.99,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2014,Male,61.04,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2014,Both sexes,61.51,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2015,Female,62.5,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2015,Male,61.73,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2015,Both sexes,62.11,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2016,Female,67.34,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2016,Male,65,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,208,Denmark,2016,Both sexes,66.15,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,1999,Female,31.05,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,1999,Male,43,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,1999,Both sexes,37.02,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2003,Female,30.06,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2003,Male,48.54,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2003,Both sexes,39.42,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2008,Female,37.07,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2008,Male,44.5,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2008,Both sexes,40.84,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2000,Female,31.48,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2000,Male,43.16,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2000,Both sexes,37.51,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2005,Female,31.08,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2005,Male,41.15,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2005,Both sexes,36.2,-,-,1,1,Break in series: Change in definition or concept,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2007,Female,32.1,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2007,Male,43.54,-,-,1,1,-,-,-,-,-,-,-
Labour force participation rate for persons aged 15-24  by sex,Developed regions,233,Estonia,2007,Both sexes,37.94,-,-,1,1,-,-,-,-,-,-,-
